TransactionID;Date;Time;CustomerID;Age;Gender;Location;StoreID;OnlineOrderFlag;ProductID;ProductName;Category;Quantity;UnitPrice;TotalPrice;PaymentType;PromotionApplied;DiscountAmount;Total Sales;GiftWrap;ShippingMethod;DeliveryTime;Weather;Event;CustomerSatisfaction;ReturnFlag
126;18.11.2020;22:18:24;457;47;Male;City_3;87;FALSCH;719;Toys_Product;Toys;1;32,83490508;32,83490508;Credit Card;FALSCH;0;32,83490508;FALSCH;;;Sunny;None;3;WAHR
127;29.12.2023;07:47:16;434;43;Female;City_5;;WAHR;141;Decorations_Product;Decorations;2;64,57932877;129,1586575;Online Payment;FALSCH;12,91586575;116,24279175;WAHR;Standard;2;Rainy;Black Friday;2;WAHR
128;21.12.2023;04:33:25;19;54;Other;City_9;;WAHR;145;Toys_Product;Toys;2;33,23136036;66,46272073;Online Payment;WAHR;0;66,46272073;FALSCH;Standard;4;Snowy;Christmas Market;2;FALSCH
129;16.12.2019;23:53:16;333;36;Female;City_19;11;FALSCH;396;Electronics_Product;Electronics;5;60,58158317;302,9079159;Online Payment;WAHR;30,29079159;272,61712431;FALSCH;;;Snowy;Black Friday;1;FALSCH
130;04.11.2018;14:16:33;75;48;Female;City_4;;WAHR;375;Toys_Product;Toys;1;62,24178934;62,24178934;Cash;FALSCH;6,224178934;56,017610406;WAHR;Standard;1;Sunny;Black Friday;2;WAHR
131;19.11.2023;01:32:12;471;37;Other;City_13;;WAHR;894;Clothing_Product;Clothing;2;79,34499719;158,6899944;Debit Card;FALSCH;15,86899944;142,82099496;WAHR;Overnight;1;Rainy;Black Friday;4;FALSCH
132;16.11.2018;20:13:00;137;53;Female;City_4;8;FALSCH;343;Food_Product;Food;2;64,20800364;128,4160073;Online Payment;WAHR;0;128,4160073;WAHR;;;Snowy;None;1;WAHR
133;13.12.2019;23:12:06;227;29;Female;City_5;40;FALSCH;263;Food_Product;Food;3;30,36706054;91,10118163;Debit Card;FALSCH;9,110118163;81,991063467;FALSCH;;;Snowy;Black Friday;3;WAHR
134;03.11.2021;20:58:32;254;63;Other;City_13;70;FALSCH;702;Toys_Product;Toys;4;34,58994702;138,3597881;Online Payment;WAHR;13,83597881;124,52380929;FALSCH;;;Rainy;Black Friday;3;WAHR
135;30.12.2023;09:26:12;359;45;Male;City_11;80;FALSCH;201;Electronics_Product;Electronics;5;42,86629824;214,3314912;Cash;WAHR;0;214,3314912;WAHR;;;Rainy;None;1;WAHR
136;06.12.2022;19:50:32;417;21;Other;City_10;;WAHR;832;Clothing_Product;Clothing;3;79,64581737;238,9374521;Credit Card;WAHR;0;238,9374521;FALSCH;Express;4;Rainy;None;2;FALSCH
137;08.12.2020;19:13:08;417;70;Other;City_18;96;FALSCH;686;Clothing_Product;Clothing;2;74,91982179;149,8396436;Debit Card;FALSCH;0;149,8396436;FALSCH;;;Snowy;Christmas Market;3;FALSCH
138;27.11.2019;07:13:09;232;39;Female;City_9;;WAHR;24;Food_Product;Food;4;19,83650669;79,34602674;Credit Card;WAHR;7,934602674;71,411424066;WAHR;Overnight;2;Rainy;Black Friday;1;WAHR
139;21.11.2021;11:05:14;217;64;Female;City_7;;WAHR;774;Food_Product;Food;5;20,24507706;101,2253853;Online Payment;WAHR;10,12253853;91,10284677;FALSCH;Express;2;Rainy;Black Friday;3;FALSCH
140;01.11.2019;10:08:52;94;45;Male;City_14;33;FALSCH;209;Clothing_Product;Clothing;3;66,87317771;200,6195331;Cash;FALSCH;20,06195331;180,55757979;WAHR;;;Snowy;Black Friday;1;FALSCH
141;08.12.2022;06:23:22;401;65;Other;City_8;;WAHR;401;Toys_Product;Toys;5;79,0802051;395,4010255;Cash;FALSCH;0;395,4010255;WAHR;Express;3;Snowy;Christmas Market;2;FALSCH
142;19.11.2021;12:15:55;186;47;Female;City_11;71;FALSCH;734;Electronics_Product;Electronics;5;95,91794101;479,5897051;Cash;WAHR;47,95897051;431,63073459;FALSCH;;;Sunny;Black Friday;5;FALSCH
143;01.12.2018;00:41:38;378;27;Other;City_14;68;FALSCH;182;Clothing_Product;Clothing;2;97,69059115;195,3811823;Credit Card;WAHR;0;195,3811823;FALSCH;;;Snowy;Christmas Market;5;WAHR
144;20.11.2023;18:11:50;212;49;Female;City_11;;WAHR;38;Clothing_Product;Clothing;3;94,72507433;284,175223;Debit Card;FALSCH;0;284,175223;FALSCH;Express;4;Snowy;Christmas Market;4;WAHR
145;09.12.2022;17:19:43;68;59;Female;City_8;5;FALSCH;366;Decorations_Product;Decorations;4;72,91905732;291,6762293;Credit Card;WAHR;0;291,6762293;FALSCH;;;Sunny;Christmas Market;2;FALSCH
146;22.12.2021;18:46:41;143;37;Female;City_16;29;FALSCH;484;Electronics_Product;Electronics;4;34,71138905;138,8455562;Online Payment;FALSCH;0;138,8455562;FALSCH;;;Sunny;Christmas Market;3;FALSCH
147;27.12.2020;21:32:43;370;33;Female;City_19;8;FALSCH;915;Decorations_Product;Decorations;3;40,2680871;120,8042613;Credit Card;FALSCH;0;120,8042613;FALSCH;;;Snowy;None;3;FALSCH
148;12.11.2018;19:35:52;98;36;Male;City_16;45;FALSCH;970;Toys_Product;Toys;4;39,10130304;156,4052122;Debit Card;WAHR;15,64052122;140,76469098;WAHR;;;Snowy;Black Friday;2;FALSCH
149;24.12.2020;11:05:53;331;66;Female;City_2;;WAHR;129;Electronics_Product;Electronics;4;74,56407666;298,2563066;Credit Card;WAHR;0;298,2563066;FALSCH;Express;3;Rainy;None;2;FALSCH
150;04.11.2019;21:51:04;78;64;Other;City_8;93;FALSCH;357;Food_Product;Food;3;15,78257778;47,34773334;Credit Card;FALSCH;0;47,34773334;FALSCH;;;Snowy;Christmas Market;1;WAHR
151;06.11.2018;08:07:23;432;34;Other;City_9;24;FALSCH;419;Clothing_Product;Clothing;4;53,57262443;214,2904977;Credit Card;WAHR;0;214,2904977;WAHR;;;Sunny;Christmas Market;2;WAHR
152;24.12.2018;08:11:10;307;42;Male;City_19;;WAHR;795;Food_Product;Food;1;63,99392168;63,99392168;Debit Card;FALSCH;6,399392168;57,594529512;FALSCH;Express;3;Snowy;Black Friday;2;FALSCH
153;23.11.2021;04:29:26;159;62;Female;City_4;69;FALSCH;878;Electronics_Product;Electronics;4;46,70980043;186,8392017;Debit Card;WAHR;18,68392017;168,15528153;FALSCH;;;Snowy;Black Friday;5;FALSCH
154;05.12.2021;15:57:01;161;61;Male;City_19;;WAHR;184;Electronics_Product;Electronics;1;99,40286997;99,40286997;Credit Card;FALSCH;0;99,40286997;FALSCH;Standard;5;Rainy;None;2;FALSCH
155;04.12.2020;05:31:23;435;44;Male;City_5;;WAHR;522;Clothing_Product;Clothing;3;29,56716656;88,70149968;Debit Card;FALSCH;8,870149968;79,831349712;WAHR;Express;1;Snowy;Black Friday;1;FALSCH
156;20.11.2023;16:36:51;341;44;Male;City_10;;WAHR;56;Food_Product;Food;4;44,25450392;177,0180157;Online Payment;WAHR;0;177,0180157;WAHR;Overnight;3;Sunny;Christmas Market;5;WAHR
157;27.11.2018;15:04:03;345;64;Other;City_7;84;FALSCH;212;Electronics_Product;Electronics;3;82,18127316;246,5438195;Debit Card;WAHR;24,65438195;221,88943755;FALSCH;;;Sunny;Black Friday;3;FALSCH
158;06.11.2018;22:29:54;4;42;Female;City_16;67;FALSCH;195;Clothing_Product;Clothing;1;49,98076168;49,98076168;Online Payment;WAHR;0;49,98076168;WAHR;;;Sunny;Christmas Market;3;FALSCH
159;23.12.2022;10:05:07;336;18;Male;City_1;;WAHR;286;Electronics_Product;Electronics;5;36,30661711;181,5330855;Online Payment;WAHR;0;181,5330855;WAHR;Overnight;2;Rainy;None;1;WAHR
160;19.12.2023;05:00:41;412;36;Female;City_2;;WAHR;687;Clothing_Product;Clothing;5;92,81888365;464,0944183;Credit Card;WAHR;0;464,0944183;FALSCH;Express;2;Snowy;Christmas Market;5;WAHR
161;01.12.2023;18:38:05;227;21;Other;City_4;;WAHR;230;Clothing_Product;Clothing;3;69,84072245;209,5221673;Debit Card;FALSCH;0;209,5221673;WAHR;Express;2;Snowy;None;3;FALSCH
162;14.12.2019;19:17:03;467;67;Male;City_3;38;FALSCH;245;Toys_Product;Toys;2;53,53723003;107,0744601;Cash;FALSCH;10,70744601;96,36701409;WAHR;;;Rainy;Black Friday;2;WAHR
163;08.12.2019;10:49:22;464;60;Other;City_9;;WAHR;846;Decorations_Product;Decorations;2;42,22908314;84,45816628;Debit Card;FALSCH;0;84,45816628;FALSCH;Overnight;5;Snowy;None;4;WAHR
164;26.11.2023;09:55:37;477;51;Male;City_11;;WAHR;149;Food_Product;Food;5;71,93287475;359,6643737;Credit Card;FALSCH;35,96643737;323,69793633;WAHR;Express;4;Snowy;Black Friday;3;WAHR
165;08.11.2023;23:54:36;225;62;Male;City_3;;WAHR;898;Decorations_Product;Decorations;5;78,98247075;394,9123537;Credit Card;WAHR;0;394,9123537;FALSCH;Standard;1;Rainy;None;1;WAHR
166;16.12.2022;13:53:57;455;38;Other;City_8;;WAHR;356;Electronics_Product;Electronics;3;25,97629142;77,92887426;Cash;FALSCH;0;77,92887426;FALSCH;Standard;5;Rainy;Christmas Market;3;WAHR
167;11.12.2020;11:49:45;422;22;Male;City_8;97;FALSCH;219;Toys_Product;Toys;2;22,86503683;45,73007367;Cash;FALSCH;0;45,73007367;WAHR;;;Rainy;Christmas Market;5;FALSCH
168;06.11.2018;08:00:20;436;69;Other;City_6;76;FALSCH;461;Electronics_Product;Electronics;3;40,07580389;120,2274117;Cash;WAHR;0;120,2274117;WAHR;;;Rainy;None;3;WAHR
169;20.12.2022;18:34:17;477;33;Female;City_14;;WAHR;323;Clothing_Product;Clothing;1;35,67846526;35,67846526;Online Payment;WAHR;3,567846526;32,110618734;FALSCH;Standard;3;Snowy;Black Friday;4;WAHR
170;10.12.2019;12:36:38;302;28;Female;City_9;;WAHR;971;Toys_Product;Toys;1;39,10743922;39,10743922;Online Payment;WAHR;3,910743922;35,196695298;WAHR;Express;4;Rainy;Black Friday;1;FALSCH
171;24.12.2018;02:28:31;82;25;Male;City_20;61;FALSCH;780;Electronics_Product;Electronics;2;48,77938614;97,55877227;Cash;WAHR;0;97,55877227;FALSCH;;;Rainy;Christmas Market;4;WAHR
172;26.11.2023;13:23:19;14;46;Male;City_2;;WAHR;107;Decorations_Product;Decorations;2;81,41768977;162,8353795;Cash;FALSCH;16,28353795;146,55184155;WAHR;Overnight;1;Sunny;Black Friday;1;WAHR
173;18.12.2023;16:20:04;300;51;Female;City_10;;WAHR;467;Decorations_Product;Decorations;5;94,26283738;471,3141869;Cash;WAHR;0;471,3141869;FALSCH;Standard;2;Rainy;Christmas Market;2;WAHR
174;14.11.2018;09:34:20;457;24;Male;City_10;32;FALSCH;747;Clothing_Product;Clothing;3;98,66939399;296,008182;Debit Card;FALSCH;0;296,008182;WAHR;;;Sunny;None;5;FALSCH
175;04.11.2020;04:35:13;380;45;Female;City_7;;WAHR;304;Food_Product;Food;3;32,59862089;97,79586267;Online Payment;FALSCH;0;97,79586267;WAHR;Overnight;5;Snowy;Christmas Market;5;FALSCH
176;15.12.2020;10:35:31;382;24;Female;City_19;32;FALSCH;373;Decorations_Product;Decorations;5;83,18710145;415,9355073;Credit Card;FALSCH;0;415,9355073;FALSCH;;;Snowy;None;1;FALSCH
177;10.11.2019;20:51:17;467;26;Male;City_10;50;FALSCH;847;Decorations_Product;Decorations;5;22,07634616;110,3817308;Online Payment;FALSCH;0;110,3817308;WAHR;;;Snowy;None;5;WAHR
178;11.11.2018;13:54:05;189;61;Other;City_16;58;FALSCH;258;Electronics_Product;Electronics;4;84,08257856;336,3303143;Debit Card;WAHR;33,63303143;302,69728287;WAHR;;;Snowy;Black Friday;3;WAHR
179;02.12.2020;22:04:24;498;69;Female;City_13;;WAHR;119;Food_Product;Food;3;29,43237499;88,29712498;Cash;FALSCH;8,829712498;79,467412482;WAHR;Express;2;Snowy;Black Friday;1;FALSCH
180;20.12.2019;09:54:44;407;22;Male;City_9;14;FALSCH;385;Decorations_Product;Decorations;1;68,30595667;68,30595667;Debit Card;FALSCH;0;68,30595667;FALSCH;;;Snowy;Christmas Market;3;WAHR
181;03.11.2020;19:02:27;207;25;Female;City_18;23;FALSCH;232;Toys_Product;Toys;4;85,9689014;343,8756056;Credit Card;WAHR;0;343,8756056;FALSCH;;;Rainy;Christmas Market;4;FALSCH
182;11.12.2023;19:14:51;304;61;Male;City_17;;WAHR;100;Toys_Product;Toys;5;52,94150768;264,7075384;Online Payment;FALSCH;0;264,7075384;WAHR;Express;5;Rainy;None;2;FALSCH
183;12.12.2022;04:34:50;326;36;Female;City_14;;WAHR;531;Clothing_Product;Clothing;1;92,28586171;92,28586171;Debit Card;WAHR;0;92,28586171;WAHR;Express;3;Snowy;Christmas Market;1;WAHR
184;20.12.2018;02:47:39;173;33;Male;City_7;;WAHR;789;Clothing_Product;Clothing;4;37,4823265;149,929306;Debit Card;FALSCH;0;149,929306;FALSCH;Standard;2;Snowy;None;5;WAHR
185;18.11.2023;19:12:56;394;63;Other;City_7;;WAHR;718;Toys_Product;Toys;3;94,98840545;284,9652163;Credit Card;FALSCH;28,49652163;256,46869467;FALSCH;Standard;5;Rainy;Black Friday;3;WAHR
186;08.11.2018;19:25:21;292;65;Male;City_19;78;FALSCH;996;Electronics_Product;Electronics;5;49,71041533;248,5520767;Credit Card;WAHR;0;248,5520767;FALSCH;;;Rainy;Christmas Market;3;FALSCH
187;10.11.2022;19:37:20;366;34;Female;City_7;;WAHR;891;Food_Product;Food;5;52,56871643;262,8435822;Credit Card;FALSCH;0;262,8435822;WAHR;Overnight;4;Rainy;Christmas Market;3;WAHR
188;29.12.2021;00:47:42;95;45;Other;City_13;;WAHR;996;Electronics_Product;Electronics;4;12,37963944;49,51855775;Cash;WAHR;0;49,51855775;WAHR;Overnight;4;Sunny;None;3;FALSCH
189;11.11.2020;10:48:52;410;51;Male;City_5;;WAHR;710;Clothing_Product;Clothing;2;40,19772976;80,39545952;Online Payment;WAHR;0;80,39545952;FALSCH;Standard;3;Sunny;Christmas Market;3;FALSCH
190;03.11.2022;03:21:15;181;55;Female;City_7;;WAHR;733;Electronics_Product;Electronics;1;65,89275345;65,89275345;Online Payment;WAHR;0;65,89275345;WAHR;Overnight;1;Snowy;Christmas Market;5;FALSCH
191;06.11.2022;16:16:22;380;39;Female;City_12;;WAHR;880;Electronics_Product;Electronics;1;55,16615741;55,16615741;Credit Card;FALSCH;0;55,16615741;FALSCH;Standard;2;Sunny;Christmas Market;5;WAHR
192;16.11.2018;12:43:13;464;63;Other;City_3;25;FALSCH;255;Toys_Product;Toys;4;33,26879101;133,075164;Online Payment;WAHR;0;133,075164;FALSCH;;;Sunny;None;4;WAHR
193;22.11.2021;19:32:18;124;34;Other;City_5;85;FALSCH;701;Clothing_Product;Clothing;1;32,59441154;32,59441154;Online Payment;FALSCH;0;32,59441154;WAHR;;;Snowy;Christmas Market;5;FALSCH
194;19.12.2018;12:03:05;41;42;Female;City_6;100;FALSCH;39;Electronics_Product;Electronics;2;49,84778564;99,69557127;Credit Card;WAHR;0;99,69557127;WAHR;;;Rainy;Christmas Market;1;FALSCH
195;26.11.2018;04:58:31;404;35;Male;City_2;53;FALSCH;13;Clothing_Product;Clothing;4;69,18944965;276,7577986;Debit Card;FALSCH;27,67577986;249,08201874;FALSCH;;;Sunny;Black Friday;4;WAHR
196;27.12.2018;20:34:12;231;37;Other;City_4;52;FALSCH;232;Electronics_Product;Electronics;1;28,84486536;28,84486536;Cash;WAHR;2,884486536;25,960378824;FALSCH;;;Snowy;Black Friday;2;FALSCH
197;17.12.2019;22:01:09;293;61;Other;City_2;46;FALSCH;398;Decorations_Product;Decorations;3;50,37402804;151,1220841;Online Payment;WAHR;0;151,1220841;FALSCH;;;Snowy;None;5;FALSCH
198;16.11.2022;06:23:41;476;18;Male;City_17;;WAHR;619;Clothing_Product;Clothing;5;44,81230767;224,0615383;Online Payment;FALSCH;22,40615383;201,65538447;FALSCH;Express;5;Sunny;Black Friday;1;WAHR
199;04.11.2018;17:46:45;20;36;Male;City_6;65;FALSCH;765;Toys_Product;Toys;5;77,14007447;385,7003723;Credit Card;FALSCH;0;385,7003723;WAHR;;;Snowy;Christmas Market;5;WAHR
200;04.12.2020;07:41:02;433;51;Other;City_10;;WAHR;824;Decorations_Product;Decorations;3;34,62769797;103,8830939;Debit Card;WAHR;0;103,8830939;FALSCH;Standard;1;Snowy;Christmas Market;2;FALSCH
201;27.11.2020;16:16:50;200;34;Other;City_7;17;FALSCH;254;Toys_Product;Toys;3;47,00499203;141,0149761;Online Payment;WAHR;14,10149761;126,91347849;WAHR;;;Rainy;Black Friday;3;FALSCH
202;11.11.2019;01:25:26;499;59;Male;City_18;94;FALSCH;951;Clothing_Product;Clothing;5;54,73277619;273,6638809;Credit Card;WAHR;0;273,6638809;FALSCH;;;Sunny;None;3;WAHR
203;13.12.2023;06:43:02;174;19;Other;City_12;;WAHR;628;Toys_Product;Toys;4;71,84378321;287,3751328;Cash;WAHR;0;287,3751328;FALSCH;Express;2;Rainy;None;4;FALSCH
204;17.12.2022;16:18:24;333;31;Female;City_20;27;FALSCH;966;Toys_Product;Toys;3;13,78494995;41,35484985;Credit Card;WAHR;0;41,35484985;WAHR;;;Sunny;None;3;WAHR
205;03.12.2018;21:23:39;19;29;Female;City_9;52;FALSCH;188;Food_Product;Food;4;71,24184341;284,9673737;Cash;FALSCH;0;284,9673737;WAHR;;;Sunny;Christmas Market;1;FALSCH
206;17.11.2021;08:58:14;444;45;Other;City_19;94;FALSCH;833;Clothing_Product;Clothing;5;43,28973054;216,4486527;Cash;WAHR;0;216,4486527;FALSCH;;;Rainy;None;3;FALSCH
207;31.12.2022;14:04:32;418;55;Female;City_17;53;FALSCH;190;Electronics_Product;Electronics;5;96,21304286;481,0652143;Debit Card;WAHR;0;481,0652143;WAHR;;;Sunny;Christmas Market;2;WAHR
208;02.11.2022;16:06:33;48;66;Female;City_7;;WAHR;544;Toys_Product;Toys;2;26,39695395;52,79390789;Debit Card;FALSCH;0;52,79390789;FALSCH;Overnight;1;Rainy;None;5;WAHR
209;09.12.2021;14:25:02;195;22;Other;City_3;;WAHR;435;Clothing_Product;Clothing;5;15,12739394;75,63696972;Debit Card;FALSCH;0;75,63696972;WAHR;Standard;3;Snowy;Christmas Market;1;WAHR
210;22.11.2021;19:01:32;301;23;Female;City_2;68;FALSCH;35;Food_Product;Food;4;50,47347321;201,8938928;Cash;FALSCH;0;201,8938928;FALSCH;;;Rainy;None;3;FALSCH
211;18.12.2020;01:34:14;255;35;Other;City_13;73;FALSCH;444;Food_Product;Food;5;64,6416403;323,2082015;Online Payment;FALSCH;0;323,2082015;WAHR;;;Rainy;None;5;WAHR
212;07.12.2019;05:14:54;470;40;Female;City_12;;WAHR;575;Food_Product;Food;1;34,08517449;34,08517449;Debit Card;WAHR;0;34,08517449;FALSCH;Express;1;Snowy;Christmas Market;5;FALSCH
213;14.11.2019;23:03:12;101;49;Female;City_13;15;FALSCH;617;Toys_Product;Toys;2;16,12887561;32,25775122;Debit Card;FALSCH;3,225775122;29,031976098;WAHR;;;Snowy;Black Friday;4;WAHR
214;11.12.2018;22:09:21;49;47;Male;City_18;55;FALSCH;812;Electronics_Product;Electronics;3;56,5808462;169,7425386;Cash;FALSCH;0;169,7425386;FALSCH;;;Rainy;None;2;FALSCH
215;24.11.2019;14:26:17;260;48;Female;City_10;;WAHR;280;Decorations_Product;Decorations;1;16,21562537;16,21562537;Cash;WAHR;1,621562537;14,594062833;FALSCH;Standard;5;Rainy;Black Friday;1;FALSCH
216;15.11.2022;14:12:31;171;66;Female;City_17;;WAHR;433;Clothing_Product;Clothing;4;66,22986889;264,9194756;Cash;WAHR;0;264,9194756;WAHR;Overnight;4;Snowy;None;3;FALSCH
217;04.11.2022;19:32:55;121;70;Other;City_12;;WAHR;666;Food_Product;Food;2;55,67969313;111,3593863;Credit Card;WAHR;0;111,3593863;WAHR;Standard;1;Sunny;Christmas Market;3;WAHR
218;23.12.2021;07:41:09;86;60;Male;City_9;;WAHR;981;Electronics_Product;Electronics;1;30,40689509;30,40689509;Debit Card;FALSCH;3,040689509;27,366205581;FALSCH;Standard;4;Snowy;Black Friday;5;FALSCH
219;29.12.2020;20:43:42;46;33;Other;City_5;54;FALSCH;278;Electronics_Product;Electronics;1;25,86274599;25,86274599;Online Payment;FALSCH;0;25,86274599;FALSCH;;;Sunny;Christmas Market;2;FALSCH
220;27.11.2019;23:37:36;71;60;Female;City_13;74;FALSCH;218;Food_Product;Food;5;28,580408;142,90204;Debit Card;FALSCH;14,290204;128,611836;FALSCH;;;Snowy;Black Friday;1;WAHR
221;01.12.2023;18:11:52;303;34;Male;City_1;;WAHR;931;Electronics_Product;Electronics;3;82,96294206;248,8888262;Online Payment;WAHR;24,88888262;223,99994358;FALSCH;Express;3;Snowy;Black Friday;5;FALSCH
222;27.12.2020;07:54:06;220;62;Other;City_3;;WAHR;220;Toys_Product;Toys;1;13,78704199;13,78704199;Debit Card;FALSCH;0;13,78704199;FALSCH;Standard;2;Sunny;None;4;WAHR
223;07.12.2022;10:15:12;307;26;Other;City_5;;WAHR;994;Toys_Product;Toys;4;26,76925027;107,0770011;Online Payment;WAHR;0;107,0770011;FALSCH;Express;5;Rainy;None;5;WAHR
224;19.11.2020;08:31:30;192;27;Other;City_1;23;FALSCH;591;Clothing_Product;Clothing;5;10,06936837;50,34684186;Online Payment;WAHR;5,034684186;45,312157674;WAHR;;;Rainy;Black Friday;2;FALSCH
225;12.12.2021;23:50:31;190;21;Other;City_16;;WAHR;439;Toys_Product;Toys;4;97,02413274;388,096531;Online Payment;FALSCH;0;388,096531;WAHR;Standard;5;Snowy;Christmas Market;5;WAHR
226;03.11.2018;04:07:37;101;32;Male;City_14;12;FALSCH;187;Clothing_Product;Clothing;4;69,92088516;279,6835406;Debit Card;WAHR;27,96835406;251,71518654;FALSCH;;;Rainy;Black Friday;3;WAHR
227;19.12.2020;07:00:15;481;24;Other;City_15;;WAHR;577;Decorations_Product;Decorations;4;89,86568023;359,4627209;Cash;FALSCH;0;359,4627209;WAHR;Overnight;1;Sunny;Christmas Market;2;WAHR
228;06.12.2019;15:19:14;307;23;Other;City_13;;WAHR;195;Clothing_Product;Clothing;2;68,01800434;136,0360087;Cash;WAHR;13,60360087;122,43240783;FALSCH;Express;5;Sunny;Black Friday;3;WAHR
229;23.12.2023;01:51:50;466;47;Other;City_14;;WAHR;187;Toys_Product;Toys;2;92,15657089;184,3131418;Debit Card;WAHR;0;184,3131418;WAHR;Overnight;2;Snowy;None;1;WAHR
230;13.11.2020;15:48:27;207;44;Other;City_15;;WAHR;304;Electronics_Product;Electronics;3;56,47768028;169,4330408;Online Payment;FALSCH;0;169,4330408;WAHR;Express;4;Sunny;Christmas Market;4;WAHR
231;24.11.2022;19:38:38;267;39;Male;City_7;33;FALSCH;513;Decorations_Product;Decorations;4;89,99126673;359,9650669;Debit Card;WAHR;35,99650669;323,96856021;WAHR;;;Sunny;Black Friday;1;WAHR
232;25.11.2020;14:03:24;353;61;Male;City_19;;WAHR;328;Electronics_Product;Electronics;5;20,45500918;102,2750459;Debit Card;WAHR;10,22750459;92,04754131;FALSCH;Overnight;5;Rainy;Black Friday;5;FALSCH
233;03.11.2020;05:35:25;63;63;Other;City_19;20;FALSCH;535;Food_Product;Food;4;75,04798079;300,1919231;Credit Card;FALSCH;30,01919231;270,17273079;WAHR;;;Snowy;Black Friday;2;WAHR
234;27.11.2022;21:13:49;255;55;Female;City_19;;WAHR;751;Decorations_Product;Decorations;1;30,60280432;30,60280432;Cash;WAHR;3,060280432;27,542523888;WAHR;Overnight;4;Sunny;Black Friday;2;FALSCH
235;13.11.2018;05:19:46;160;24;Female;City_15;75;FALSCH;440;Clothing_Product;Clothing;3;84,86476931;254,5943079;Cash;FALSCH;25,45943079;229,13487711;FALSCH;;;Sunny;Black Friday;2;FALSCH
236;25.12.2021;07:53:16;271;56;Female;City_9;;WAHR;226;Decorations_Product;Decorations;2;28,67593475;57,35186951;Cash;WAHR;5,735186951;51,616682559;WAHR;Overnight;4;Snowy;Black Friday;1;FALSCH
237;13.11.2021;23:54:11;351;67;Female;City_8;;WAHR;976;Toys_Product;Toys;3;53,3667933;160,1003799;Debit Card;WAHR;16,01003799;144,09034191;FALSCH;Express;4;Sunny;Black Friday;2;WAHR
238;26.11.2021;02:30:59;167;50;Other;City_11;62;FALSCH;690;Electronics_Product;Electronics;1;58,36088181;58,36088181;Credit Card;WAHR;5,836088181;52,524793629;WAHR;;;Snowy;Black Friday;5;WAHR
239;09.12.2018;00:02:50;470;63;Female;City_13;22;FALSCH;141;Toys_Product;Toys;5;28,87315435;144,3657717;Debit Card;WAHR;0;144,3657717;FALSCH;;;Sunny;None;5;FALSCH
240;26.12.2018;02:17:39;404;22;Other;City_9;;WAHR;332;Decorations_Product;Decorations;3;10,8513315;32,55399449;Debit Card;WAHR;3,255399449;29,298595041;FALSCH;Standard;2;Snowy;Black Friday;3;WAHR
241;23.11.2022;19:49:10;298;22;Male;City_4;41;FALSCH;533;Electronics_Product;Electronics;4;50,731738;202,926952;Credit Card;WAHR;20,2926952;182,6342568;WAHR;;;Rainy;Black Friday;4;WAHR
242;10.12.2021;03:48:33;263;44;Male;City_16;60;FALSCH;299;Toys_Product;Toys;1;37,14232686;37,14232686;Credit Card;FALSCH;3,714232686;33,428094174;FALSCH;;;Snowy;Black Friday;1;WAHR
243;08.12.2023;18:10:59;105;38;Female;City_1;;WAHR;44;Clothing_Product;Clothing;5;56,85137763;284,2568882;Debit Card;FALSCH;28,42568882;255,83119938;WAHR;Standard;3;Sunny;Black Friday;4;WAHR
244;25.11.2021;01:00:39;418;31;Other;City_20;25;FALSCH;643;Electronics_Product;Electronics;4;84,48666247;337,9466499;Debit Card;FALSCH;33,79466499;304,15198491;WAHR;;;Sunny;Black Friday;4;WAHR
245;03.11.2021;10:07:34;234;55;Male;City_1;9;FALSCH;436;Decorations_Product;Decorations;2;91,42534211;182,8506842;Cash;WAHR;0;182,8506842;FALSCH;;;Snowy;Christmas Market;5;FALSCH
246;29.11.2020;02:44:23;426;33;Male;City_2;;WAHR;180;Electronics_Product;Electronics;4;53,74985058;214,9994023;Debit Card;FALSCH;21,49994023;193,49946207;WAHR;Standard;4;Snowy;Black Friday;1;WAHR
247;01.11.2019;17:16:34;123;54;Other;City_6;49;FALSCH;729;Clothing_Product;Clothing;3;62,82298012;188,4689404;Credit Card;FALSCH;18,84689404;169,62204636;FALSCH;;;Rainy;Black Friday;1;WAHR
